30163509,飞驰人生,韩寒,韩寒,沈腾 / 黄景瑜 / 尹正 / 张本煜 / 尹昉 / 田雨 / 魏翔 / 赵文瑄 / 腾格尔 / 易小星 / 李庆誉 / 高华阳 / 刘帅良 / 李玲玉 / 何穗 / 潘晓婷 / 田沅 / 李春嫒 / 冯绍峰,剧情 / 励志 / 喜剧, 中国大陆, 汉语普通话 / 英语,2019-02-05(中国大陆),98分钟, Pegasus,tt9597190
26980827,那就是我的世界 그것만이 내 세상,崔成贤,崔成贤,李秉宪 / 朴正民 / 尹汝贞 / 韩智敏 / 金成铃 / 崔莉 / 黄锡晶 / 文淑 / 白书怡 / 李周英 / 张海恩 / 朴智勋 / 柳正浩 / 孙德基 / 金炳春 / 洪锡然 / 朴晌勋 / 车明旭 / 金瑞元 ,剧情, 韩国, 韩语,2018-01-17(韩国),120分钟, 那才是我的世界(台) / 妈宝兄弟(港) / Keys To The Heart / My World Only / That's Only My World,tt6985200
26797690,大江大河,孔笙 / 黄伟,袁克平 / 唐尧 / 阿耐,王凯 / 杨烁 / 董子健 / 童瑶 / 杨立新 / 周放 / 田雷 / 赵达 / 王永泉 / 赵阳 / 王宏 / 施诗 / 练束梅 / 吴其江 / 胡耘豪 / 王鑫 / 李保安 / 钱洁 / 李克伟 / 陈小妹 / 吴国华 / 赵蕴卓 / 鞠帛展 / 冯晖 / 赵君 / 宋家腾 / 卜宇鑫 / 周瑞 / 贾媛媛 / 苏小明 / 郭虹 / 任帅 / 郭广平 / 王瑞子 / 朱铁 / 李威 / 佟国强 / 任正斌 / 王旭峰 / 吕昀峰 / 李晨涛 / 孙浩涪 / 王双宝,剧情, 中国大陆,Nan,Nan,Nan, 大江东去 / Like a Flowing River,tt9437032
27102569,悲伤逆流成河,落落,落落 / 郭敬明,赵英博 / 任敏 / 辛云来 / 章若楠 / 朱丹妮,剧情 / 爱情, 中国大陆, 汉语普通话,2018-09-21(中国大陆),104分钟, 悲伤逆流成河电影版 / Cry Me a Sad River,tt9036926
27113810,暗数杀人 암수살인,金泰均,郭暻泽 / 金泰均,金允石 / 朱智勋 / 陈善圭 / 郑钟俊 / 许真 / 金重基 / 金英熊 / 郑基燮 / 李凤莲 / 全国焕 / 金正洙 / 裴海善 / 权素贤 / 元贤俊,剧情 / 惊悚 / 犯罪, 韩国, 韩语,2018-10-03(韩国),110分钟, 黑数杀人 / 七罪追缉令(台) / Dark Figure of Crime,tt8119680
6080756,公司职员 회사원,林相润,林相润,苏志燮 / 李美妍,剧情 / 动作 / 犯罪, 韩国, 韩语,2012-10-11(韩国),96分钟, 企业杀手(港) / 上班族 / 职员 / A Company Man,tt2371486
30156039,风味人间,Nan,Nan,李立宏,纪录片, 中国大陆,Nan,Nan,Nan, Once Upon a Bite / Savouring China,tt9230400
26848645,将夜,杨阳,徐闰 / 猫腻,陈飞宇 / 宋伊人 / 胡军 / 郑少秋 / 孙祖君 / 孟子义 / 袁冰妍 / 童瑶 / 黄一琳 / 胡宇轩 / 陈震 / 郭品超 / 金士杰 / 黎明 / 杜玉明 / 倪大红 / 安志杰 / 李子雄 / 姚安濂 / 苏可 / 曹卫宇 / 卢勇 / 施诗,剧情 / 奇幻, 中国大陆,Nan,Nan,Nan, Ever Night,tt9193596
26356631,伸冤人2 The Equalizer 2,安东尼·福奎阿,理查德·温克 / 迈克尔·斯隆 / 理查德·林德海姆,丹泽尔·华盛顿 / 佩德罗·帕斯卡 / 艾什顿·桑德斯 / 奥森·比恩 / 比尔·普尔曼 / 梅丽莎·里奥 / 乔纳森·斯卡弗 / 沙基纳·贾弗里 / 卡罗琳·戴 / 特德·阿尔奇迪 / 杰伊·赫农 / 马克西米利安·麦克纳马拉 / 安德烈·阿罗维斯基,动作 / 惊悚 / 犯罪, 美国, 英语 / 法语 / 土耳其语 / 希伯来语,2018-07-20(美国),121分钟, 制裁特攻 / 私刑教育2(台) / 叛谍裁判2(港),tt3766354
30210768,傲骨之战 第三季 The Good Fight Season 3,罗伯特·金 / 弗雷德·托耶,罗伯特·金 / 米歇尔·金,克里斯汀·芭伦斯基 / 库什·珍宝 / 露丝·莱斯利 / 戴尔里·林多 / 萨拉·斯蒂尔 / 耐姆比·耐姆比 / 贾斯汀·巴萨 / 迈克尔·波特曼 / 奥德拉·麦克唐纳 / 盖瑞·科尔 / 雷吉娜·泰勒 / 凯沙·夏普 / 泰隆·米切尔·亨德森 / 安德列·马丁,剧情, 美国,Nan,Nan,Nan, 傲战法庭,tt8363128
30198838,杀死伊芙 第二季 Killing Eve Season 2,丽萨·布鲁尔曼,卢克·詹宁斯 / 埃默拉尔德·芬内尔,吴珊卓 / 朱迪·科默 / 费奥纳·肖 / 肖恩·德兰尼 / 尼娜·索珊娅 / 朱利安·巴拉特 / 罗伊·贝克 / 保罗·布莱克维尔 / 爱德华·布卢梅尔 / 亨利·劳埃德-休斯 / 珊农·塔伯特 / 欧文·麦克唐纳 / 伊琳娜·莱蒂克 / 埃琳娜·沙雷,剧情 / 惊悚 / 犯罪, 英国 / 美国,Nan,Nan,Nan,Nan,tt8241576
25820279,镜花水月 第一季 UnReal Season 1,罗杰·昆宝 / 列夫·L·斯皮罗,马蒂·诺克森 / Sarah Gertrude Shapiro / Jordan Hawley,施瑞·阿普莱碧 / 纳塔莉·凯利 / 艾什丽·斯科特 / 康斯坦斯·齐默 / 乔安娜·布拉迪 / 格内维夫·布彻纳 / 布伦南·埃利奥特 / 乔什·凯利 / 弗雷迪·史卓玛 / 弗兰西娅·莱莎 / 克里斯蒂·莱恩 / 杰弗里·鲍耶-查普曼 / 西沃恩·威廉姆斯 / 布瑞达·伍尔 / 梅丽莎·玛丽·埃利亚斯 / 安德里亚·布鲁克斯,剧情, 美国,Nan,Nan,Nan, 真实之虚 / 假撕逼,tt3314218
27053945,我们 Us,乔丹·皮尔,乔丹·皮尔,露皮塔·尼永奥 / 温斯顿·杜克 / 伊丽莎白·莫斯 / 蒂姆·海德克 / 莎哈迪·赖特·约瑟夫 / 伊万·艾利克斯 / 叶海亚·阿卜杜勒-迈丁 / 安娜·迪奥普 / 卡莉·谢尔顿 / 诺尔·谢尔顿 / 麦迪逊·柯里 / 纳皮埃拉·格罗夫斯 / 杜克·尼科尔森 / 纳丹·哈灵顿 / 卡拉·海沃德,惊悚 / 恐怖, 美国, 英语,2019-03-08(西南偏南电影节) / 2019-03-22(美国),116分钟, 我们·异(港),tt6857112
25851541,0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
10569144,0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
25780664,0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
30183666,老爸102岁 102 Not Out,奥米史·舒克拉,索姆亚·定司,阿米达普·巴强 / 里希·卡普尔 / 吉米特·特里韦迪 / 达尔曼德拉·吉尔,剧情 / 喜剧, 印度, 印地语,2018-11-30(中国大陆) / 2018-05-04(印度),102分钟, 102岁仍未老 / 102岁不落伍,tt6580564
24695277,一个人的武林,陈德森,刘浩良 / 麦天枢 / 陈德森,甄子丹 / 王宝强 / 杨采妮 / 白冰 / 方中信 / 樊少皇 / 释彦能 / 姜大卫 / 喻亢 / 思漩 / 吴浩康 / 纪焕博 / 王嘉慧 / 张文杰 / 刘伟强 / 郭子健 / 孟海 / 邹文怀 / 袁祥仁 / 张蓝心 / 元彬,动作 / 惊悚, 中国大陆 / 香港, 汉语普通话 / 粤语,2014-10-31(中国大陆),100分钟, Kung Fu Jungle / Last of The Best / Kung Fu Killer,tt2952602
3095514,阴风阵阵 Suspiria,卢卡·瓜达尼诺,达里亚·尼科洛迪 / 大卫·凯根内奇 / 达里奥·阿基多,达科塔·约翰逊 / 蒂尔达·斯文顿 / 科洛·莫瑞兹 / 米娅·高斯 / 杰西卡·哈珀 / 西尔维·泰斯蒂 / 安吉拉·温科勒 / 玛高莎·贝拉 / 英格丽·卡文,惊悚 / 恐怖, 意大利 / 美国, 英语 / 德语 / 法语,2018-09-01(威尼斯电影节) / 2018-11-02(美国),152分钟, 美版阴风阵阵 / 窒息(台),tt1034415
30181130,阿拉姜色,松太加,松太加 / 扎西达娃,容中尔甲 / 尼玛颂宋 / 赛却加,剧情 / 家庭, 中国大陆, 藏语,2018-10-26(中国大陆) / 2018-06-23(上海电影节),109分钟, Ala Changso,tt9159816
20438964,无敌破坏王2：大闹互联网 Ralph Breaks the Internet,菲尔·约翰斯顿 / 瑞奇·摩尔,菲尔·约翰斯顿 / 帕米拉·里本 / 瑞奇·摩尔 / 吉姆·里尔顿 / 乔西·特立尼达,约翰·C·赖利 / 萨拉·西尔弗曼 / 盖尔·加朵 / 塔拉吉·P·汉森 / 杰克·麦克布瑞尔 / 简·林奇 / 艾伦·图代克 / 阿尔弗雷德·莫里纳 / 艾德·奥尼尔 / 肖恩·吉布朗尼 / 弗卢拉·博格 / 蒂莫西·西蒙斯 / 黄阿丽 / 韩秘书·布雷克 / 葛洛泽尔·格林 / 瑞贝卡·薇索基 / 山姆·理查森 / 雅布其·杨-怀特 / 莫里斯·拉马奇 / 梅丽莎·维拉斯诺 / 凯蒂·洛斯 / 贾米·埃曼 / 霍拉提奥·桑斯 / 亚历克斯·莫法特 / 琼·斯奎布 / 德拉·萨巴 / 菲尔·约翰斯顿 / 约翰·迪·玛吉欧 / 瑞奇·摩尔 / 科琳·巴林杰 / 达尼·费尔南德斯 / 蒂芙妮·赫雷拉 / 阿娜·奥缇兹 / 迪安娜·阿格隆 / 杰森·曼兹沃克斯 / 雷蒙德·S·佩尔西 / 伏霞 / 罗杰·克莱格·史密斯 / 蒂姆·艾伦 / 布拉德·加内特 / 安东尼·丹尼尔斯 / 科里·伯顿 / 范·迪塞尔 / 维韦卡·波林 / 迈克·吉亚奇诺 / 凯文·迪特斯 / 尼可·斯彻金格 / 丹·雷诺斯 / 艾琳·贝达 / 克里斯汀·贝尔 / 裘蒂·班森 / 奥丽伊·卡瓦洛 / 詹妮弗·黑尔 / 凯特·希金斯 / 琳达·拉金 / 凯莉·麦克唐纳 / 伊迪娜·门泽尔 / 曼迪·摩尔 / 佩吉·奥哈拉 / 帕米拉·里本 / 阿尼卡·诺尼·罗斯 / 温明娜 / 珍妮卡·贝尔格雷 / 比尔·哈德尔,喜剧 / 动画 / 奇幻 / 冒险, 美国, 英语,2018-11-23(中国大陆) / 2018-11-21(美国),112分钟, 无敌破坏王2 / 无敌破坏王2：网路大暴走(台) / 无敌破坏王2：打爆互联网(港) / 无敌破坏王2：破坏王大闹互联网 / Wreck-It Ralph 2,tt5848272
26774033,幕后玩家,任鹏远,任鹏远,徐峥 / 王丽坤 / 王砚辉 / 段博文 / 任达华 / 于和伟 / 朱珠 / 赵达 / 谢楠 / 鲍晓,剧情 / 悬疑 / 犯罪, 中国大陆, 汉语普通话,2018-04-28(中国大陆) / 2018-04-15(北京电影节),114分钟, 操控者 / A or B,tt8366766
25823277,三生三世十里桃花,赵小丁 / 安东尼·拉默里纳拉,李晗 / 刘晗 / 麦灵 / 张亚亮 / 唐七,刘亦菲 / 杨洋 / 罗晋 / 严屹宽 / 李纯 / 顾璇 / 陈佩斯 / 彭子苏 / 张贺茗 / 王羽铮 / 塔拉,爱情 / 奇幻, 中国大陆, 汉语普通话,2017-08-03(中国大陆),109分钟, Once Upon a Time,tt6138688
30293828,中国合伙人2,刘亚当,茅越之 / 祝上 / 左志勇,赵立新 / 凌潇肃 / 王嘉 / 董琦 / 马梦唯 / 寇世勋 / 王劲松 / 多布杰 / 杨轶 / 王蔚 / 贺宽 / 海一天,剧情, 中国大陆, 汉语普通话 / 英语,2018-12-18(中国大陆),123分钟, Fighting Men of China,tt9844650
26985127,一出好戏,黄渤,黄渤 / 张冀 / 郭俊立 / 查慕春 / 崔斯韦 / 邢爱娜 / 黄湛中,黄渤 / 舒淇 / 王宝强 / 张艺兴 / 于和伟 / 王迅 / 李勤勤 / 李又麟 / 宁浩 / 管虎 / 梁静 / 徐峥 / 陈德森 / 张磊,剧情 / 喜剧, 中国大陆, 汉语普通话,2018-08-10(中国大陆),134分钟, 大富翁 / 诳想曲 / The Island,tt8755316
27087787,绝地隧战 PMC: 더벙커,金秉祐,金秉祐,河正宇 / 李善均 / 詹妮弗·艾莉 / 凯文·杜兰 / 马利克·约巴 / 斯宾塞·丹尼尔斯 / 杰夫·博斯利 / 罗伯特·柯蒂斯·布朗 / 迪恩·唐森 / 伊内丝·赖敏斯 / 马基纳·布朗 / 李素闰 / 安德烈亚斯·弗龙克,剧情 / 动作 / 惊悚, 韩国, 韩语 / 英语,2018-12-26(韩国),124分钟, 90分钟末日倒数(台) / 轰天暴队(港) / 隧战 / PMC：碉堡 / Take Point,tt7156436
4840388,新喜剧之王,周星驰,周星驰,王宝强 / 鄂靖文 / 张全蛋 / 景如洋 / 张琪 / 袁兴哲 / 田启文 / 黄骁鹏 / 蔡哲睿 / 苗溢伦,剧情 / 喜剧, 中国大陆 / 香港, 汉语普通话 / 粤语,2019-02-05(中国大陆),91分钟, 喜剧之王2 / D计划 / The New King of Comedy / King of Comedy 2,tt9368628
27202960,小女花不弃,查传谊,金媛媛,林依晨 / 张彬彬 / 林柏宏 / 孙祖君 / 黄心娣 / 张岩 / 邢恩 / 宋文作 / 彭渤 ,爱情 / 古装, 中国大陆,Nan,Nan,Nan, 花不弃,tt9587412
26920281,香蜜沉沉烬如霜,朱锐斌 / 李秉光 / 澄丰,马佳 / 徐子善 / 刘格林 / 陈璐莎 / 张鸢盎,杨紫 / 邓伦 / 陈钰琪 / 罗云熙 / 王一菲 / 邹廷威 / 周海媚 / 萨顶顶 / 杜雨宸 / 廖劲锋 / 夏志远 / 何中华 / 宁文彤 / 王媛可 / 王仁君 / 彭杨 / 张棪琰,剧情 / 爱情 / 奇幻 / 古装, 中国大陆,Nan,Nan,Nan, Ashes of Love,tt8976346
25975243,三生三世十里桃花,林玉芬 / 余翠华,弘伙 / 唐七,杨幂 / 赵又廷 / 张智尧 / 迪丽热巴 / 高伟光 / 张彬彬 / 于朦胧 / 连奕名 / 黄梦莹 / 祝绪丹 / 刘芮麟 / 代斯,剧情 / 爱情 / 奇幻, 中国大陆,Nan,Nan,Nan, 三生三世十里桃花电视剧版 / To the Sky Kingdom / Eternal Love,tt6488862
27080949,双世宠妃,元德,杨十夜 / 梵缺,邢昭林 / 梁洁 / 王瑞昌 / 辛瑞琪 / 孙艺宁 / 钟祺 / 王浩歌 / 胡春勇,爱情 / 古装, 中国大陆,Nan,Nan,Nan,Nan,Nan
26808247,将军在上,霍耀良 / 文杰 / 江洪敏,奭辰公子,马思纯 / 盛一伦 / 丁川 / 王楚然 / 张峻鸣 / 潘时七 / 王瑄 / 朱泳腾 / 芦芳生 / 恬妞 / 张瑶 / 于波 / 刘金山 / 刘卫华 / 王力 / 刘孜 / 肖涵 / 王维维 / 倪虹洁 / 张雯 / 张植绿,剧情 / 爱情 / 古装, 中国大陆,Nan,Nan,Nan,Nan,Nan
27139732,你给的仇恨 The Hate U Give,小乔治·提尔曼,奥黛丽·威尔斯 / 安吉·托马斯,阿曼德拉·斯坦伯格  / 雷吉娜·赫尔 / 罗素·霍恩斯比 / 安东尼·麦凯 / K·J·阿帕 / 伊萨·雷 / 科曼 / 阿尔吉·史密斯 / 塞布丽娜·卡彭特 / 多米尼克·菲什巴克 / 拉马尔·约翰逊 / 梅根·劳利斯,剧情 / 犯罪, 美国, 英语,2018-09-07(多伦多电影节) / 2018-10-19(美国),133分钟, 黑暗中的星光 / 你的敌意,tt5580266
32568510,人格四重奏 페르소나,Nan,Nan,李知恩 / 裴斗娜 / 朴海秀 / 金泰勋 / 李成旭 / 郑俊元 / 沈月奇,剧情 / 短片, 韩国, 韩语,2019(韩国),25分钟, 假面 / 女孩，四绎(台) / Persona,tt10027990
27109267,妒忌 Jalouse,大卫·冯金诺斯 / 斯特凡·冯金诺斯 ,大卫·冯金诺斯 / 斯特凡·冯金诺斯 ,嘉莲·维雅 / 安娜·多尔瓦尔 / 阿娜伊斯·德穆斯蒂埃,喜剧, 法国, 法语,2017-08-26(昂古莱姆电影节) / 2017-11-08(法国),102分钟, 嫉妒,tt7156144
1308796,柔道龙虎榜,杜琪峰,欧健儿 / 游乃海 / 叶天成,古天乐 / 郭富城 / 应采儿 / 梁家辉 / 陈小春 / 张兆辉 / 蔡一智 / 卢海鹏 / 高捷 / 黄华和 / 元彬,剧情 / 动作, 香港, 粤语 / 普通话,2004-07-08(香港),95 分钟, Throw Down,tt0415380
27053768,伦敦生活 第二季 Fleabag Season 2,哈利·布拉德比尔,菲比·沃勒-布里奇,菲比·沃勒-布里奇 / 安德鲁·斯科特 / 奥利维娅·科尔曼 / 茜安·克利福德 / 比尔·帕特森 / 布伦特·吉尔曼 / 珍妮·莱恩斯福德 / 休·斯金纳 / 克里斯汀·斯科特·托马斯 / 费奥纳·肖,喜剧, 英国,Nan,Nan,Nan, 邋遢生活 / 脱线人生,tt6733136
26585014,希特勒回来了 Er ist wieder da,大卫·韦恩特,大卫·韦恩特 / 蒂穆尔·韦尔梅什 / 约翰内斯·博斯 / 米齐·迈尔,奥利弗·马苏奇 / 法比安·布施 / 克里斯托夫·玛丽亚·赫布斯特 / 卡蒂娅·里曼 / 弗兰齐丝卡·武尔夫 / 拉尔斯·鲁道夫 / 米夏埃尔·克斯勒 / 罗伯托·布兰科 / 施特凡·格罗斯曼 / 妮娜·普罗尔 / 古德龙·里特,喜剧, 德国, 德语,2015-10-08(德国),116分钟, 希魔回来了(港) / 吸特乐回来了(台) / 元首在现代 / Look Who's Back,tt4176826
27050133,死寂 The Silence,约翰·R·莱昂耐迪,凯莉·凡·戴克 / 肖恩·范·戴克 / 蒂姆·雷柏,琪兰·席普卡 / 斯坦利·图齐 / 米兰达·奥图 / 约翰·考伯特 / 萨拉·阿伯特 / 凯尔·布瑞特科夫 / 邓普斯·布瑞克 / 比利·麦克莱伦 / 泰勒·拉芙,恐怖, 德国 / 美国, 英语,2019-04-10(美国),90分钟, 寂静杀机,tt7315484
30140092,小美,黄荣昇,黄荣昇,陈以文 / 饶星星 / 刘冠廷 / 纳豆 / 巫建和 / 尹馨 / 周俊伟 / 张少怀 / 高海宁 / 吴慷仁 / 柯淑勤,剧情 / 爱情 / 悬疑, 台湾, 汉语普通话,2018-02-17(柏林电影节),95分钟, XiaoMei,tt7996560
27148176,奔跑吧！T校篮球部 走れ！T校バスケット部,古泽健,松崎洋,志尊淳 / 佐野勇斗 / 早见明里 / 竹内凉真 / 户塚纯贵 / 佐藤宽太 / 铃木胜大,剧情, 日本, 日语,Nan,Nan,Nan,tt7329058
1305903,心慌方 Cube,文森佐·纳塔利,André Bijelic / 文森佐·纳塔利 / 格雷姆·曼森,妮可·德波儿 / 妮基·瓜达尼 / 大卫·休莱特 / 安德鲁·米勒 / 朱利安·瑞钦斯 / 韦恩·罗布森 / 毛里斯·迪恩·温特,科幻 / 悬疑 / 惊悚, 加拿大, 英语 / 德语,1997-09-09(多伦多电影节),90 分钟, 异次元杀阵 / 立方体,tt0123755
1300868,异形 Alien,雷德利·斯科特,丹·欧班农 / 罗纳德·舒塞特,西格妮·韦弗 / 汤姆·斯凯里特 / 维罗尼卡·卡维特 / 哈利·戴恩·斯坦通 / 约翰·赫特 / 伊安·霍姆 / 亚非特·科托 / 博拉吉·巴迪乔 / 海伦·霍顿,科幻 / 恐怖, 英国 / 美国, 英语 / 西班牙语,1979-05-25(美国),117分钟 / 116分钟(2004年导演剪辑版), 异形杀手 / Star Beast,tt0078748
1306809,生化危机 Resident Evil,保罗·安德森,保罗·安德森,米拉·乔沃维奇 / 米歇尔·罗德里格兹 / 科林·萨蒙 / 埃里克·马比斯 / 詹姆斯·鲍弗,动作 / 科幻 / 恐怖, 英国 / 德国 / 法国 / 美国, 英语,2002-03-15(美国),100 分钟, 2002恶灵古堡 / 生化危机之变种生还,tt0120804
1293792,异形2 Aliens,詹姆斯·卡梅隆,詹姆斯·卡梅隆 / 大卫·吉勒 / 沃尔特·希尔 / 丹·欧班农 / 罗纳德·舒塞特,西格妮·韦弗 / 凯莉·赫恩 / 迈克尔·比恩 / 保罗·雷瑟 / 兰斯·亨利克森 / 比尔·帕克斯顿 / 威廉·霍普 / 詹妮特·戈德斯坦恩 / 阿尔·马修斯 / 马克·罗斯顿 / 里科·罗斯 / 科莱特·希勒 / 丹尼尔·卡什 / 辛西娅·戴尔·斯科特 / 提普·蒂平 / 保罗·马克斯韦尔 / 约翰·利斯 / 卡尔·图普,动作 / 科幻 / 恐怖, 美国 / 英国, 英语,1986-07-18(美国),137分钟 / 154分钟(1992年特别版), 异形Ⅱ / 异形续集,tt0090605
1945330,迷雾 The Mist,弗兰克·德拉邦特,弗兰克·德拉邦特 / 斯蒂芬·金,托马斯·简 / 马西娅·盖伊·哈登 / 劳瑞·侯登 / 安德鲁·布劳尔 / 托比·琼斯 / 威廉姆·赛德勒 / 内森·甘宝,科幻 / 惊悚 / 恐怖, 美国, 英语,2007-11-21(美国),126分钟, 史蒂芬金之迷雾惊魂 / 雾地异煞 / 暮霭 / Stephen King's The Mist,tt0884328
1299765,回魂夜,刘镇伟,刘镇伟,周星驰 / 莫文蔚 / 梁家仁 / 黄一飞 / 李力持 / 卢雄 / 张莽 / 谭淑梅 / 黄智贤 / 周志辉 / 侯焕玲,喜剧 / 恐怖 / 奇幻, 香港, 粤语 / 福建话,1995-07-06,82分钟, 整鬼专家 / Out of the Dark,tt0113356
1773217,鬼影 ชัตเตอร์ กดติดวิญญาณ,班庄·比辛达拿刚 / 柏德潘·王般,班庄·比辛达拿刚 / Sopon Sukdapisit,阿西塔·西卡玛娜 / 阿南达·爱华灵咸 / 娜特慧兰·塔美,悬疑 / 恐怖, 泰国, 泰语,2004-09-09(泰国),97 分钟 / 93 分钟(香港DVD版), Están entre nosotros / Shutter: They Are Around Us / Shutter,tt0440803
1308752,生化危机2：启示录 Resident Evil: Apocalypse,亚历山大·维特,保罗·安德森,米拉·乔沃维奇 / 西耶娜·盖尔利 / 奥德·菲尔 / 托马斯·克莱舒曼 / 索菲·瓦瓦塞尔 / 何家蓓,动作 / 科幻 / 恐怖, 英国 / 加拿大, 英语,2004-09-10(加拿大/美国),94分钟 / 98分钟, 恶灵古堡II：启示录 / 生化危机之歼灭生还者,tt0318627
1293839,罗马假日 Roman Holiday,威廉·惠勒,伊安·麦克莱伦·亨特 / 约翰·戴顿 / 达尔顿·特朗勃,奥黛丽·赫本 / 格利高里·派克 / 埃迪·艾伯特 / 哈特利·鲍尔 / 哈考特·威廉姆斯 / Margaret Rawlings / 托里奥·卡米纳提 / Paolo Carlini / Claudio Ermelli / 保拉·布鲁布尼 / 里佐·弗雷多里佐 / Laura Solari / Gorella Gori / Armando Annuale / Maurizio Arena / Silvio Bagolini / Gildo Bocci / Franco Corsaro / John Cortay / Vittoria Crispo / Sidney Gordon / Luigi Moneta / Piero Pastore / Mimmo Poli / Carlo Rizzo / Gianna Segale / Amedeo Trilli / Helen Tubbs / Marco Tulli / Joop van Hulzen / Catherine Wyler / Judy Wyler,剧情 / 喜剧 / 爱情, 美国, 英语 / 意大利语 / 德语,1953-09-02(美国),118分钟, 金枝玉叶(港) / 罗马假期(台),tt0046250
26366496,邪不压正,姜文,姜文 / 何冀平 / 李非 / 孙悦 / 张北海,彭于晏 / 廖凡 / 姜文 / 周韵 / 许晴 / 泽田谦也 / 安地 / 史航 / 李梦 / 丁嘉丽 / 陈曦,剧情 / 喜剧 / 动作, 中国大陆, 汉语普通话 / 英语 / 日语 / 法语,2018-07-13(中国大陆),137分钟, 侠隐 / Hidden Man,tt8434380
20270421,行动代号：孙中山 行動代號：孫中山,易智言,易智言,詹怀云 / 魏汉鼎 / 石康均 / 蔡承恩 / 王裕城 / 袁加乐 / 高正倓 / 杨奕晨 / 张孝全 / 李千那 / 洪胜德 / 杨宜蓁 / 黄河 / 张书豪 / 胡玮杰,剧情 / 喜剧, 台湾, 汉语普通话,2014-07-05(台湾电影节) / 2014-07-11(台湾),93分钟, Meeting Dr. Sun,tt4044970
25944886,灾难艺术家 The Disaster Artist,詹姆斯·弗兰科,斯科特·纽斯塔德 / 迈克尔·H·韦伯 / 格雷戈·赛斯特罗 / 汤姆·比塞尔,詹姆斯·弗兰科 / 戴夫·弗兰科 / 塞斯·罗根 / 艾莉·葛瑞那 / 爱丽森·布里 / 杰基·韦佛 / 保罗·谢尔 / 扎克·埃夫隆 / 乔什·哈切森 / 琼·黛安·拉斐尔 / 梅根·莫拉莉 / 杰森·曼兹沃克斯 / 安德鲁·桑提诺 / 内森·菲尔德 / 乔·曼德 / 莎朗·斯通 / 约翰·厄尔利 / 梅兰尼·格里菲斯 / 汉尼拔·布勒斯 / 查琳·易 / 彼得·吉尔罗伊 / 劳伦·阿什 / 舒格·林·彼尔德 / 鲍勃·奥登科克 / 布莱恩·赫斯基 / 梅根·弗格森 / 兰道尔·朴 / 斯蒂芬·刘 / 凯西·威尔逊 / 杰洛德·卡尔迈克 / 豪莎·罗克莫雷 / 凯莉·奥克斯福德 / 凯瑟·多诺休 / 德丽·海明威 / 安吉琳 / 汤姆·佛朗哥 / 佐伊·达奇 / 伊克·巴里霍尔兹 / 凯文·史密斯 / J·J·艾布拉姆斯 / 科甘-迈克尔·凯 / 亚当·斯科特 / 丹尼·麦克布莱德 / 克里斯汀·贝尔 / 贾德·阿帕图 / 丽兹·卡潘 / 托米·韦素,剧情 / 喜剧 / 传记, 美国, 英语,2017-09-11(多伦多电影节) / 2017-12-08(美国),103分钟, 大灾难家(台) / 荷里活烂片王(港) / The Masterpiece,tt3521126
26909423,路过未来,李睿珺,李睿珺,杨子姗 / 尹昉 / 李勤勤 / 王婷 / 娜仁花 / 周波 / 陈雨锶 / 周云蓬,剧情, 中国大陆 / 香港, 汉语普通话,2018-05-17(中国大陆) / 2017-05-20(戛纳电影节),129分钟(北影节版) / 127分钟, Walking Past the Future,tt6838570
26683723,后来的我们,刘若英,袁媛 / 何昕明 / 潘彧 / 安巍 / 刘若英,井柏然 / 周冬雨 / 田壮壮 / 曲哲明 / 刘启恒 / 苏小明 / 邹倚天 / 张子贤 / 施予斐 / 李剑青,剧情 / 爱情, 中国大陆, 汉语普通话,2018-04-28(中国大陆),120分钟, Us and Them,tt8033592
27205042,水晶争夺战,王鸣飞,刘康康 / 李凯,刘思博 / 黄一飞 / 董立范 / 宗一童 / 梅景洪 / 张继南,剧情 / 喜剧 / 动作, 中国大陆, 汉语普通话,2017-11-29(中国大陆),91分钟,Nan,Nan
30334073,调音师 Andhadhun,斯里兰姆·拉格万,阿里吉特·比斯沃斯 / 约戈什·查德卡尔 / 斯里兰姆·拉格万 / 赫曼斯·饶 / 普哈·拉达·瑟蒂 / 奥利维耶·特雷内 ,阿尤斯曼·库拉纳 / 塔布 / 拉迪卡·艾普特 / 安尔·德霍万 / 马纳夫·维吉 / 阿什维尼·卡尔塞卡 / 查亚·卡达姆 / 萨基尔·侯赛因 / 拉什米·阿格德卡 / 莫希尼·凯瓦拉曼,喜剧 / 悬疑 / 惊悚 / 犯罪, 印度, 印地语,2019-04-03(中国大陆) / 2018-10-05(印度),139分钟, 看不见的旋律 / 调琴师 / 盲调 / The Blind Melody,tt8108198
30428103,最强大脑之燃烧吧大脑 第二季,Nan,Nan,蒋昌建 / 韩雪 / 郭采洁 / 戚薇 / 魏坤琳 / 王峰 / 鲍橒,真人秀, 中国大陆,Nan,Nan,Nan,Nan,Nan
